bigram,freq
"('sitting', 'down')",2
"('is', 'kinda')",3
"('kinda', 'legging')",1
"('legging', 'like')",2
"('very', 'first')",1
"('first', 'navy')",1
"('navy', 'photo')",1
"('other', 'pic')",1
"('pic', 'are')",1
"('opinion', 'in')",1
"('wearing', 'an')",3
"('regular', 'so')",1
"('s', 'shorter')",4
"('than', '35')",1
"('35', 'because')",1
"('s', 'above')",1
"('a', '34aa')",2
"('34aa', 'with')",2
"('waist', '34')",3
"('34', 'hip')",5
"('xspetite', 'in')",2
"('this', 'x')",1
"('fine', 'although')",1
"('although', 'to')",3
"('waist', 'xx')",1
"('xx', 'might')",1
"('be', 'bet')",1
"('pant', 'what')",2
"('actual', 'leather')",1
"('and', 'breath')",1
"('breath', 'ability')",1
"('ability', 'i')",1
"('found', 'leather')",1
"('hot', 'got')",1
"('color', 'unfortunately')",2
"('p', 'size')",1
"('noted', 'these')",1
"('the', 'complaint')",1
"('about', 'quality')",1
"('not', 'holding')",1
"('the', 'use')",3
"('material', 'pu')",1
"('pu', 'and')",1
"('only', 'natural')",1
"('natural', 'that')",1
"('would', 'tear')",1
"('tear', 'along')",1
"('seam', 'aft')",1
"('aft', 'Love')",1
"('dress', 'either')",3
"('either', 'up')",1
"('booty', 'just')",1
"('photo', 'or')",1
"('flat', 'the')",9
"('comfortable', 'absolutely')",1
"('top', 'only')",1
"('fitting', 'than')",1
"('curve', 'I')",2
"('dinner', 'after')",2
"('rehearsal', 'it')",1
"('dress', 'then')",2
"('wedding', 'buy')",1
"('normally', 'buy')",4
"('buy', 'x')",2
"('comment', 'said')",1
"('constructed', 'a')",2
"('average', 'summer')",1
"('that', 'very')",2
"('great', 'steal')",1
"('navy', 'on')",3
"('4', '117')",3
"('the', 'kicky')",2
"('kicky', 'flare')",1
"('effortless', 'fun')",2
"('summer', 'lunch')",1
"('lunch', 'They')",1
"('They', 'are')",5
"('kept', 'their')",3
"('for', 'informal')",1
"('informal', 'or')",1
"('the', 'dressier')",1
"('dressier', 'side')",1
"('is', 'contributes')",1
"('115', 'w')",1
"('w', 'athletic')",1
"('perfectly', 'fine')",2
"('belt', 'the')",3
"('soft', 'breathable')",1
"('underneath', 'bonus')",1
"('usa', 'i')",1
"('red', 'once')",1
"('re', 'marked')",1
"('marked', 'down')",3
"('very', 'satisfied')",3
"('satisfied', 'with')",4
"('navy', 'size')",1
"('proportioned', 'for')",2
"('this', 'mean')",3
"('line', 'will')",1
"('be', 'high')",3
"('who', 'need')",5
"('need', 'regular')",1
"('substantial', 'look')",1
"('dress', 'Very')",3
"('Very', 'beautiful')",1
"('beautiful', 'sheath')",1
"('sheath', 'dress')",6
"('spring', 'event')",1
"('event', 'because')",2
"('the', 'delicious')",1
"('delicious', 'sorbet')",1
"('sorbet', 'pallette')",1
"('pallette', 'it')",1
"('will', 'nip')",1
"('nip', 'you')",2
"('you', 'in')",7
"('curve', 'where')",1
"('where', 'none')",1
"('none', 'exist')",1
"('exist', 'in')",2
"('actually', 'knit')",1
"('knit', 'into')",1
"('not', 'printed')",1
"('printed', 'size')",1
"('8p', 'is')",1
"('smaller', 'of')",1
"('range', 'so')",2
"('for', 'others')",3
"('others', 'who')",1
"('have', 'prominent')",1
"('prominent', 'hip')",1
"('hip', 'stay')",1
"('green', 'they')",1
"('27', 'Fits')",1
"('coverage', 'stayed')",1
"('stayed', 'put')",1
"('put', 'when')",1
"('pool', 'I')",1
"('I', 'said')",1
"('size', '18')",2
"('18', 'i')",1
"('item', 'doesn')",1
"('16', 'fit')",1
"('le', 'blousy')",1
"('le', 'full')",2
"('tailored', 'but')",3
"('loose', 'imho')",1
"('imho', 'you')",1
"('is', 'rayon')",4
"('rayon', 'polyester')",1
"('polyester', 'that')",1
"('cool', 'it')",4
"('is', 'semi')",3
"('semi', 'sheer')",3
"('white', 'bra')",2
"('one', 'solid')",1
"('over', 'lay')",2
"('lay', 'of')",1
"('embroidery', 'th')",1
"('it', 'anywhere')",3
"('look', 'pulled')",3
"('together', 'much')",1
"('life', 'too')",1
"('small', 'id')",1
"('id', 'go')",1
"('re', 'getting')",1
"('cling', 'too')",2
"('much', 'Received')",1
"('green', 'holly')",3
"('christmas', 'I')",2
"('have', 'thicker')",1
"('thing', 'these')",1
"('other', 'hand')",4
"('hand', 'are')",1
"('are', 'hot')",2
"('hot', 'hot')",4
"('even', 'somehow')",1
"('somehow', 'slimming')",1
"('slimming', 'for')",4
"('adore', 'them')",2
"('arrive', 'very')",2
"('body', 'we')",1
"('we', 'live')",1
"('lightweight', 'is')",1
"('is', 'appreciated')",1
"('appreciated', 'stylish')",1
"('not', 'ordinary')",2
"('ordinary', 'great')",1
"('pack', 'well')",2
"('scarf', 'sleeve')",1
"('great', 'twist')",2
"('109lbs', '32d')",1
"('complaint', 'would')",3
"('my', 'possession')",1
"('possession', 'do')",1
"('same', 'coloured')",1
"('coloured', 'slip')",1
"('little', 'confused')",2
"('confused', 'at')",1
"('lace', 'actually')",1
"('actually', 'stand')",1
"('out', 'all')",3
"('a', 'greal')",1
"('greal', 'buy')",1
"('buy', 'discount')",1
"('discount', 'make')",1
"('on', 'hug')",1
"('hug', 'every')",3
"('flare', 'add')",1
"('a', 'platform')",1
"('booty', 'will')",2
"('definitely', 'turn')",1
"('turn', 'some')",1
"('some', 'head')",1
"('head', 'total')",1
"('total', 'splurge')",1
"('jean', 'totally')",1
"('dream', 'hope')",1
"('hour', 'the')",1
"('the', 'amount')",7
"('stretch', 'feel')",1
"('nice', 'so')",1
"('ll', 'continue')",1
"('body', 'if')",2
"('want', '1')",1
"('1', 'pair')",1
"('flare', 'in')",4
"('the', 'crisscross')",3
"('crisscross', 'detail')",2
"('flattering', 'piece')",2
"('piece', 'lovely')",1
"('imperfection', 'wish')",1
"('shape', 'that')",3
"('that', 'allows')",3
"('in', 'petitie')",1
"('petitie', 'size')",1
"('finally', 'have')",1
"('arm', 'or')",7
"('or', 'scoop')",1
"('scoop', 'too')",1
"('low', 'or')",3
"('or', 'flood')",1
"('flood', 'me')",1
"('with', 'excess')",1
"('excess', 'length')",2
"('length', 'thank')",1
"('for', 'remembering')",1
"('remembering', 'u')",1
"('u', 'petitie')",1
"('petitie', 'girl')",1
"('wonderful', 'tank')",1
"('These', 'tank')",1
"('tank', 'are')",2
"('one', 'coral')",1
"('through', 'they')",2
"('wash', 'even')",2
"('without', 'drying')",2
"('drying', 'all')",2
"('low', 'heat')",1
"('heat', 'so')",3
"('boxy', 'like')",2
"('fitted', 'either')",2
"('either', 'nice')",1
"('interesting', 'overall')",1
"('overall', 'happy')",2
"('shrink', 'I')",2
"('a', 'trend')",1
"('trend', 'of')",2
"('absolutely', 'don')",1
"('a', 'mattress')",1
"('mattress', 'or')",1
"('wear', 'robe')",1
"('robe', 'the')",1
"('garment', 'run')",1
"('wear', 'usually')",1
"('usually', '6')",1
"('6', '146')",1
"('me', '2')",3
"('it', 'But')",1
"('But', 'when')",1
"('person', 'urged')",1
"('urged', 'by')",1
"('stylist', 'when')",1
"('store', 'my')",3
"('my', 'former')",1
"('former', 'normal')",1
"('xsp', 'that')",1
"('being', 'sure')",1
"('if', 'smaller')",1
"('order', 'all')",1
"('three', 'xx')",1
"('xx', 'xsp')",1
"('and', 'xxsp')",2
"('xxsp', 'verdict')",1
"('verdict', 'on')",1
"('wa', 'pulling')",1
"('hole', 'kind')",1
"('small', 'there')",1
"('there', 'xx')",2
"('xx', 'regular')",6
"('almost', 'right')",1
"('comfortable', 'xsp')",1
"('xsp', 'ended')",1
"('right', 'c')",1
"('c', 'These')",1
"('fantastic', 'lightweight')",1
"('lightweight', 'sleeve')",1
"('like', 'both')",1
"('ha', 'give')",3
"('size', 'give')",2
"('online', 'purchasing')",1
"('purchasing', 'so')",1
"('that', 'Great')",1
"('Great', 'comfy')",1
"('shirt', 'long')",2
"('lovely', 'addition')",2
"('than', 'imagined')",1
"('on', 'slimmer')",1
"('incredibly', 'comfy')",2
"('stylish', 'with')",4
"('an', 'updated')",2
"('most', 'casual')",1
"('casual', 'of')",1
"('of', 'attire')",2
"('attire', 'I')",1
"('revealing', 'and')",4
"('fabric', 'Got')",1
"('pretty', 'springy')",1
"('springy', 'blue')",1
"('blue', 'already')",1
"('already', 'wore')",2
"('loose', 'longer')",1
"('longer', 'swingy')",1
"('swingy', 'style')",2
"('weather', 'warmed')",2
"('warmed', 'up')",3
"('taken', 'them')",1
"('vacation', 'a')",2
"('they', 'take')",2
"('used', 'them')",2
"('little', 'camisole')",2
"('camisole', 'shirt')",1
"('also', 'use')",1
"('with', 'pajama')",1
"('in', 'Adorable')",1
"('Adorable', 'summer')",1
"('the', 'geometrical')",1
"('geometrical', 'shape')",1
"('top', 'interesting')",1
"('picture', 'displayed')",1
"('displayed', 'it')",1
"('soft', 'flowing')",3
"('all', 'flaw')",2
"('flaw', 'the')",7
"('off', 'if')",1
"('comfort', 'don')",1
"('hesitate', 'this')",1
"('semi', 'fitted')",1
"('then', 'stretch')",1
"('choice', 'Loved')",1
"('it', 'reminded')",3
"('saw', 'visiting')",1
"('visiting', 'paris')",1
"('paris', 'this')",1
"('stylish', 'you')",2
"('jean', 'after')",1
"('reading', 'others')",2
"('not', 'disapointed')",1
"('disapointed', 'these')",1
"('most', 'flatering')",1
"('flatering', 'jean')",1
"('you', 'leg')",2
"('day', 'while')",1
"('while', 'providing')",1
"('providing', 'amazing')",1
"('amazing', 'shape')",1
"('shape', 'oh')",1
"('mention', 'their')",1
"('their', 'soft')",2
"('a', 'butter')",3
"('butter', 'huge')",1
"('huge', 'win')",1
"('win', 'for')",3
"('most', 'difficult')",1
"('difficult', 'item')",1
"('2', 'sized')",1
"('sized', 'smaller')",1
"('and', 'thes')",1
"('thes', 'stretch')",1
"('stretch', 'marvilously')",1
"('marvilously', 'to')",1
"('fit', 'your')",6
"('body', 'they')",1
"('the', 'pricier')",3
"('pricier', 'side')",3
"('too', 'Fantastic')",1
"('Fantastic', 'quality')",1
"('in', 'sc')",1
"('for', 'ac')",1
"('ac', 'cooled')",1
"('cooled', 'office')",1
"('everywhere', 'thanks')",1
"('the', 'somewhat')",6
"('somewhat', 'stretchy')",2
"('material', '32')",1
"('24', '36')",1
"('36', 'i')",1
"('point', 'given')",1
"('back', 'bottom')",2
"('single', 'center')",1
"('center', 'slit')",1
"('slit', 'but')",1
"('double', 'slit')",1
"('i', 'rea')",1
"('rea', 'I')",2
"('spot', 'didn')",1
"('even', 'see')",2
"('opening', 'wa')",2
"('lined', 'which')",7
"('camisole', 'i')",2
"('in', 'texas')",5
"('so', 'our')",1
"('our', 'temp')",1
"('temp', 'stay')",1
"('stay', 'high')",1
"('high', 'until')",1
"('until', 'october')",1
"('october', 'this')",1
"('color', 'aren')",4
"('too', 'summery')",1
"('nicely', 'so')",4
"('most', 'holding')",1
"('horse', 'top')",1
"('perfectly', 'fabric')",4
"('bright', 'good')",1
"('just', 'touch')",1
"('touch', 'top')",1
"('thigh', 'I')",1
"('up', 'nicely')",12
"('for', 'body')",1
"('style', 'short')",2
"('waist', 'nice')",1
"('style', 'perfect')",2
"('perfect', 'first')",2
"('shirt', 's')",1
"('s', 'color')",4
"('lovely', 'yellow')",1
"('but', 'intentionally')",1
"('intentionally', 'bought')",1
"('bought', 's')",3
"('little', 'lose')",1
"('lose', 'and')",2
"('legging', 'my')",2
"('how', 'transparent')",1
"('transparent', 'it')",2
"('i', 'opt')",1
"('a', 'spaghetti')",3
"('however', 'some')",2
"('some', 'woman')",3
"('woman', 'might')",1
"('be', 'ok')",3
"('ok', 'wearing')",1
"('alone', 'I')",2
"('little', 'deeper')",3
"('appear', 'in')",6
"('brown', 'are')",1
"('wear', '8')",1
"('extra', 'love')",1
"('134', 'most')",1
"('most', 'day')",1
"('wearing', 'linen')",1
"('linen', 'which')",1
"('some', 'they')",1
"('heavier', 'linen')",1
"('winter', 'almost')",1
"('look', 'denim')",1
"('denim', 'if')",1
"('more', 'they')",2
"('also', 'remind')",1
"('old', 'hippie')",1
"('hippie', 'day')",1
"('going', 'home')",3
"('i', 'promptly')",2
"('promptly', 'went')",2
"('gotten', 'multiple')",2
"('compliment', 'anytime')",3
"('for', 'looking')",2
"('fuss', 'people')",2
"('commented', 'there')",2
"('s', 'were')",2
"('were', 'destroyed')",2
"('destroyed', 'in')",2
"('wash', 'didn')",2
"('care', 'label')",2
"('label', 'which')",2
"('which', 'say')",3
"('clean', 'This')",1
"('34b', 'it')",1
"('very', 'detailed')",4
"('and', 'tailored')",6
"('tailored', 'shirt')",2
"('understand', 'if')",1
"('busty', 'why')",1
"('detail', 'along')",2
"('embroidered', 'butterfly')",1
"('butterfly', 'set')",1
"('step', 'above')",2
"('above', 'average')",1
"('average', 'the')",1
"('odd', 'shade')",1
"('butterfly', 'have')",1
"('have', 'area')",3
"('an', 'im')",1
"('im', 'modest')",1
"('modest', 'way')",1
"('the', 'need')",6
"('anything', 'under')",3
"('it', 'Fits')",4
"('Fits', 'really')",1
"('m', 'picky')",1
"('and', 'piecing')",1
"('piecing', 'cover')",1
"('cover', 'well')",1
"('blousy', 'in')",1
"('the', 'assymetrical')",1
"('assymetrical', 'hem')",1
"('nice', 'Would')",1
"('Would', 'not')",1
"('any', 'short')",1
"('jean', 'capri')",1
"('weight', 'pant')",1
"('chic', 'accessory')",1
"('disappointed', 'A')",1
"('linen', 'ensures')",1
"('ensures', 'it')",1
"('it', 'structure')",2
"('structure', 'stand')",1
"('structure', 'give')",1
"('interest', 'than')",1
"('a', 'plan')",1
"('plan', 'tee')",1
"('fine', 'job')",1
"('hiding', 'minor')",1
"('minor', 'midsection')",1
"('midsection', 'lumpiness')",1
"('lumpiness', 'can')",1
"('linen', 'or')",2
"('or', 'cotton')",2
"('cotton', 'trouser')",1
"('trouser', 'i')",4
"('american', 'small')",1
"('small', 'bigger')",1
"('a', 'uk')",1
"('uk', 'or')",1
"('or', 'european')",1
"('european', 'small')",1
"('versatile', 'keeper')",1
"('come', 'way')",1
"('however', 'go')",1
"('any', 'breast')",1
"('breast', 'at')",1
"('all', 'likely')",1
"('likely', 'they')",1
"('you', 'standard')",1
"('shirt', 'soooo')",1
"('soooo', 'adorable')",1
"('though', 'than')",1
"('pic', 'This')",4
"('shirt', 'It')",1
"('always', 'sunny')",1
"('sunny', 'when')",1
"('this', 'sunshine')",1
"('sunshine', 'yellow')",1
"('yellow', 'tee')",1
"('wa', 'pieced')",1
"('pieced', 'together')",2
"('together', 'ha')",1
"('fit', 'whole')",1
"('whole', 'still')",1
"('feeling', 'relaxed')",1
"('not', 'obscene')",1
"('obscene', 'all')",1
"('all', 'linen')",1
"('little', 'scratchy')",2
"('scratchy', 'so')",1
"('re', 'sensitive')",1
"('sensitive', 'be')",1
"('aware', 'i')",1
"('m', '39')",2
"('35', '140')",1
"('140', '5')",2
"('3', 'The')",1
"('The', 'style')",1
"('style', 'plaid')",1
"('color', 'cotton')",1
"('really', 'appealed')",1
"('pic', 'look')",1
"('cool', 'airy')",1
"('airy', 'for')",3
"('these', 'brutal')",1
"('brutal', 'hot')",1
"('day', 'ordered')",2
"('blue', 'purple')",1
"('length', 'did')",2
"('disappoint', 'at')",4
"('pic', 'a')",1
"('both', 'top')",1
"('thin', 'metallic')",1
"('metallic', 'pinstripe')",1
"('pinstripe', 'spaced')",1
"('spaced', 'abt')",1
"('4', 'thruout')",1
"('thruout', 'the')",1
"('silver', 'metallic')",1
"('metallic', 'on')",1
"('blue', 'raspberry')",1
"('raspberry', 'on')",1
"('purple', 'plaid')",1
"('plaid', 'not')",2
"('from', 'far')",2
"('away', 'but')",2
"('but', 'noticeable')",1
"('noticeable', 'up')",1
"('feature', 'As')",1
"('good', 'fall')",1
"('and', 'bead')",5
"('bead', 'detail')",2
"('on', 'hem')",1
"('sleeve', 'flowy')",1
"('chested', 'great')",2
"('boho', 'top')",1
"('even', 'into')",1
"('fall', 'wore')",1
"('weekend', 'trip')",1
"('cropped', 'blazer')",1
"('blazer', 'planning')",1
"('available', 'a')",1
"('good', 'staple')",2
"('in', 'xsp')",2
"('let', 'the')",3
"('xsp', 'top')",1
"('top', 'breathe')",1
"('breathe', 'long')",1
"('enough', 'because')",1
"('and', 'sent')",3
"('no', 'retailer')",2
"('retailer', 'near')",3
"('first', 'thought')",6
"('fitting', 'right')",2
"('it', 'stretched')",5
"('stretched', 'just')",2
"('felt', 'just')",1
"('right', 'really')",1
"('it', 'Really')",3
"('cute', 'over')",3
"('white', 'cropped')",2
"('cropped', 'pilcro')",1
"('stunning', 'but')",1
"('wa', 'cotton')",1
"('cotton', 'canvas')",1
"('canvas', 'maybe')",1
"('maybe', 'by')",1
"('by', 'summer')",1
"('summer', 'retailer')",1
"('one', 'Great')",2
"('Great', 'really')",1
"('soft', 'hoodie')",1
"('hoodie', 'i')",2
"('1', '95lbs')",2
"('95lbs', 'This')",1
"('fantastic', 'super')",1
"('i', 'encourage')",1
"('encourage', 'retailer')",1
"('to', 'source')",1
"('source', 'more')",1
"('brand', 'designer')",1
"('designer', 'lovely')",1
"('am', 'picky')",3
"('and', 'nevery')",1
"('nevery', 'give')",1
"('perfect', 'rating')",1
"('rating', 'this')",1
"('got', 'all')",1
"('star', 'I')",2
"('tee', 'very')",1
"('care', 'gentle')",1
"('cycle', 'hand')",1
"('hand', 'to')",3
"('dry', 'This')",1
"('This', 'wool')",1
"('wool', 'jacket')",3
"('jacket', 'actually')",1
"('colorful', 'addition')",1
"('closet', 'recommend')",1
"('gift', 'both')",1
"('dark', 'teal')",3
"('the', 'gift')",1
"('gift', 'recipient')",1
"('recipient', 'said')",1
"('she', 'wanted')",1
"('wanted', 'an')",2
"('entire', 'jumpsuit')",1
"('enough', 'loose')",1
"('wear', 'untucked')",1
"('untucked', 'a')",1
"('but', 'lightweight')",1
"('the', 'connecticut')",1
"('connecticut', 'retailer')",1
"('week', 'they')",2
"('frame', '120lbs')",1
"('120lbs', 'while')",1
"('for', 'pjs')",2
"('pjs', 'though')",1
"('a', 'painting')",1
"('painting', 'of')",1
"('of', 'fine')",2
"('fine', 'art')",1
"('art', 'light')",1
"('weight', 'flannel')",3
"('flannel', 'hope')",1
"('well', 'iin')",1
"('iin', 'cold')",1
"('35', 'at')",1
"('husband', 'had')",1
"('had', 'commented')",1
"('commented', 'about')",2
"('how', 'cool')",3
"('not', 'real')",3
"('real', 'leather')",3
"('moss', 'is')",4
"('so', 'neat')",1
"('neat', 'how')",1
"('green', 'doe')",1
"('it', 'difficult')",4
"('difficult', 'at')",1
"('match', 'up')",3
"('think', 'due')",1
"('m', 'super')",7
"('super', 'into')",1
"('the', 'evergreen')",1
"('evergreen', 'color')",2
"('buy', 'an')",4
"('an', 'item')",7
"('only', 'and')",3
"('also', 'buy')",1
"('favorite', 'aspect')",1
"('aspect', 'about')",1
"('slightly', 'stretchy')",3
"('stretchy', 'though')",1
"('chunky', 'necklace')",8
"('dressy', 'skinny')",1
"('look', 'ready')",1
"('be', 'thrown')",1
"('thrown', 'on')",2
"('of', 'comfy')",1
"('comfy', 'jean')",1
"('with', 'stunning')",1
"('stunning', 'detail')",1
"('it', 'whilst')",1
"('whilst', 'im')",1
"('im', 'in')",2
"('the', 'depth')",2
"('depth', 'of')",2
"('the', 'mongolian')",1
"('mongolian', 'mountain')",1
"('mountain', 'while')",1
"('while', 'singing')",1
"('singing', 'operatic')",1
"('operatic', 'aria')",1
"('aria', 'i')",1
"('size', 'two')",1
"('two', 'regular')",1
"('the', 'sole')",1
"('sole', 'purpose')",1
"('purpose', 'of')",2
"('awkward', 'length')",1
"('doesnt', 'look')",2
"('could', 'if')",1
"('length', 'settled')",1
"('settled', 'down')",1
"('where', 'their')",1
"('their', 'ankle')",1
"('are', 'or')",1
"('sleeve', 'reache')",1
"('reache', 'I')",1
"('event', 'at')",1
"('an', 'art')",5
"('art', 'gallery')",1
"('gallery', 'i')",1
"('hide', 'body')",2
"('body', 'flaw')",2
"('i', 'tired')",1
"('more', 'flowing')",1
"('different', 'full')",1
"('me', 'go')",2
"('go', 'try')",1
"('on', 'too')",3
"('wa', 'working')",1
"('working', 'until')",1
"('jacket', 'totally')",1
"('easily', 'matched')",1
"('size', 'allow')",1
"('allow', 'more')",3
"('space', 'on')",1
"('area', 'however')",2
"('sleeve', 'becomes')",1
"('down', 'look')",3
"('skinny', 'skirt')",1
"('s', 'full')",2
"('cute', 'full')",1
"('love', 'full')",1
"('full', 'top')",1
"('cute', 'tight')",1
"('model', 'lol')",1
"('lol', 'wash')",1
"('wash', 'like')",1
"('can', 'dry')",1
"('dryer', 'I')",2
"('those', 'thin')",1
"('thin', 'soft')",3
"('downside', 'for')",1
"('washing', 'department')",1
"('department', 'but')",1
"('wa', 'blown')",3
"('easily', 'zip')",1
"('perfect', 'hoodie')",1
"('hoodie', 'to')",2
"('wear', 'running')",1
"('errand', 'on')",1
"('on', 'under')",1
"('this', 'sock')",1
"('sock', 'in')",2
"('another', 'print')",1
"('again', 'these')",2
"('these', 'liner')",1
"('sock', 'actually')",1
"('stay', 'on')",8
"('foot', 'others')",1
"('others', 'brand')",1
"('tried', 'before')",1
"('before', 'slip')",1
"('these', 'stay')",3
"('stay', 'hidden')",1
"('put', 'plus')",1
"('design', 'Another')",1
"('Another', 'winner')",1
"('wonderfully', 'the')",1
"('So', 'cheerful')",1
"('cheerful', 'and')",2
"('colorful', 'love')",1
"('these', 'cozy')",2
"('pant', 'Excited')",1
"('Excited', 'to')",1
"('a', '38c')",2
"('14', 'blouse')",1
"('clingy', 'sweater')",1
"('date', 'wish')",1
"('off', 'free')",1
"('free', 's')",1
"('s', 'h')",1
"('h', 'but')",1
"('first', 'I')",1
"('I', 'fist')",1
"('fist', 'saw')",1
"('in', 'alexandria')",2
"('alexandria', 'va')",2
"('va', 'olde')",1
"('olde', 'towne')",1
"('towne', 'and')",1
"('immediately', 'said')",1
"('be', 'dancing')",1
"('dancing', 'with')",1
"('hippy', 'in')",1
"('in', 'woodstock')",1
"('woodstock', 'but')",1
"('soon', 'good')",1
"('quality', 'My')",1
"('My', 'skirt')",1
"('arrived', 'this')",1
